0,0.07635887712240219,0.9871244635193133,0.9818181818181818,0.9642857142857143,1.0,1.1929,195.329,14.0
0,0.04801442474126816,0.9914163090128756,0.9878048780487805,0.9759036144578314,1.0,0.8775,265.521,16.0
0,0.0692489892244339,0.978448275862069,0.970059880239521,0.9418604651162791,1.0,0.9865,235.163,12.0
0,0.13837368786334991,0.9741379310344828,0.9642857142857143,0.9310344827586207,1.0,0.965,240.408,10.0
0,0.069115549325943,0.9741379310344828,0.963855421686747,0.9302325581395349,1.0,1.1068,209.617,10.0
0,0.0810241848230362,0.978448275862069,0.9696969696969697,0.9411764705882353,1.0,1.2677,183.009,11.0
0,0.060795240104198456,0.978448275862069,0.9696969696969697,0.9411764705882353,1.0,0.9706,239.034,10.0
0,0.08706332743167877,0.9655172413793104,0.9523809523809523,0.9090909090909091,1.0,0.9093,255.133,11.0
0,0.0321943461894989,0.9913793103448276,0.9876543209876543,0.975609756097561,1.0,1.0247,226.418,8.0
0,0.08143787086009979,0.9698275862068966,0.9580838323353293,0.9195402298850575,1.0,1.1498,201.78,7.0
