0,0.0007773465476930141,1.0,1.0,1.0,1.0,0.1951,143.529,3.0
0,0.0007988355355337262,1.0,1.0,1.0,1.0,0.2197,182.044,4.0
0,0.0028163050301373005,1.0,1.0,1.0,1.0,0.5219,153.297,15.0
0,0.19892250001430511,0.9636363636363636,0.9090909090909091,0.8333333333333334,1.0,0.5224,105.28,8.0
0,0.0065613132901489735,1.0,1.0,1.0,1.0,0.4366,167.191,4.0
0,0.00901744794100523,0.9864864864864865,0.9090909090909091,0.8333333333333334,1.0,0.5036,146.939,10.0
0,0.001499687903560698,1.0,1.0,1.0,1.0,0.1486,154.763,5.0
0,0.07956333458423615,0.978494623655914,0.9375,0.8823529411764706,1.0,0.5643,164.811,9.0
0,1.839229941368103,0.0,0.0,0.0,0.0,0.1677,143.093,20.0
0,0.07443378120660782,0.9811320754716981,0.6666666666666666,0.5,1.0,0.3381,156.756,15.0
0,0.003968779928982258,1.0,1.0,1.0,1.0,0.1255,103.545,4.0
0,0.1974044293165207,1.0,1.0,1.0,1.0,0.1652,133.157,20.0
0,0.0016464816872030497,1.0,1.0,1.0,1.0,0.1664,114.18,4.0
0,0.014744330197572708,1.0,1.0,1.0,1.0,0.1156,138.443,4.0
0,0.00015345161955337971,1.0,1.0,1.0,1.0,0.1354,88.598,4.0
