0,0.0017956068040803075,1.0,1.0,1.0,1.0,0.1144,244.649,7.0
0,0.008337389677762985,1.0,1.0,1.0,1.0,0.1615,247.659,14.0
0,0.004194187466055155,1.0,1.0,1.0,1.0,0.2927,273.304,16.0
0,0.16719423234462738,0.9636363636363636,0.9090909090909091,0.8333333333333334,1.0,0.2193,250.765,15.0
0,0.030940428376197815,0.9863013698630136,0.9333333333333333,0.875,1.0,0.2827,258.258,15.0
0,0.025727562606334686,1.0,1.0,1.0,1.0,0.2928,252.743,14.0
0,0.02807517722249031,1.0,1.0,1.0,1.0,0.0865,265.893,20.0
0,0.09060657769441605,0.956989247311828,0.8823529411764706,0.7894736842105263,1.0,0.3435,270.779,16.0
0,5.838293552398682,0.0,0.0,0.0,0.0,0.0915,262.361,20.0
0,0.03241373971104622,0.9811320754716981,0.6666666666666666,0.5,1.0,0.2125,249.444,20.0
0,0.022698991000652313,1.0,1.0,1.0,1.0,0.0602,215.781,8.0
0,0.11440996825695038,1.0,1.0,1.0,1.0,0.0843,260.905,20.0
0,0.012456296011805534,1.0,1.0,1.0,1.0,0.0859,221.174,8.0
0,0.031926561146974564,1.0,1.0,1.0,1.0,0.0571,280.265,20.0
0,0.0013196254149079323,1.0,1.0,1.0,1.0,0.063,190.501,8.0
